customer_id,full_name,cpf_cnpj,date_of_birth,annual_income_brl,declared_occupation,risk_rating,registration_date,country,state,city,beneficial_owner,pep,kyc_tier,kyc_risk_score,sanctions_list_hit
C101504,Customer 1505,40406866879,1973-10-06,6840,Software Engineer,Low,2025-08-21,BR,RN,Natal,No,No,L1,42,No
C101505,Customer 1506,89011551879,1976-03-13,16161,Software Engineer,High,2024-08-04,BR,MG,Belo Horizonte,Yes,No,L3,34,No
C101506,Customer 1507,85666085908,1986-08-14,7384,Teacher,Medium,2021-05-11,BR,GO,Goiânia,No,No,L2,42,No
C101507,Customer 1508,47050609585,2018-10-19,28339,Freelancer,Low,2022-11-17,BR,PR,Curitiba,No,No,L1,78,No
C101508,Customer 1509,76490358298,2019-07-13,26524,Nurse,Medium,2024-10-13,BR,AM,Manaus,No,Yes,L3,76,No
C101509,Customer 1510,21165543465,2018-06-19,32224,Mechanic,Low,2022-04-02,BR,SP,Campinas,No,No,L1,91,No
C101510,Customer 1511,35161649994,1961-06-06,31927,Accountant,Low,2023-09-29,BR,PA,Belém,No,No,L1,90,No
C101511,Customer 1512,56064499330,1962-01-25,35782,Lawyer,Low,2022-05-25,BR,SP,Campinas,No,No,L3,36,No
C101512,Customer 1513,96686502465,1986-12-30,20312,Nurse,Low,2025-09-15,BR,RS,Porto Alegre,No,No,L2,30,No
C101513,Customer 1514,84391873581,1990-09-02,16141,Software Engineer,Medium,2022-06-10,BR,BA,Salvador,No,No,L3,65,No
C101514,Customer 1515,55049642816,1995-07-11,12313,Accountant,Low,2023-02-25,BR,PR,Curitiba,No,No,L3,70,No
C101515,Customer 1516,49563968174,1990-08-29,37724,Software Engineer,High,2024-11-04,BR,DF,Brasília,No,No,L3,74,No
C101516,Customer 1517,63560328107,1976-04-01,12955,Lawyer,Low,2020-07-12,BR,AM,Manaus,No,No,L1,59,No
C101517,Customer 1518,17259651468,1993-11-15,10091,Freelancer,Medium,2020-09-29,BR,SP,Campinas,No,No,L2,73,Yes
C101518,Customer 1519,27491040009,1975-12-03,3362,Designer,Medium,2021-12-04,BR,RJ,Rio de Janeiro,No,Yes,L1,36,No
C101519,Customer 1520,7956819091,1961-10-22,11947,Driver,Low,2024-05-30,BR,PE,Recife,No,No,L1,70,No
C101520,Customer 1521,45019772652,2013-07-27,21158,Nurse,Low,2020-11-22,BR,PE,Recife,No,No,L2,51,No
C101521,Customer 1522,45996018584,1962-04-09,18930,Designer,Low,2020-09-15,BR,PR,Curitiba,No,No,L3,77,No
C101522,Customer 1523,94197412674,2018-07-23,10399,Lawyer,Low,2024-12-01,BR,PR,Curitiba,No,No,L1,68,No
C101523,Customer 1524,20200198420,1962-09-18,23666,Chef,Low,2023-12-24,BR,PR,Curitiba,No,No,L3,61,No
C101524,Customer 1525,4244762446,2011-10-05,13024,Nurse,Low,2024-03-26,BR,SC,Florianópolis,No,No,L1,80,No
C101525,Customer 1526,83479261671,2011-07-19,30687,Mechanic,Low,2020-11-25,BR,GO,Goiânia,No,No,L2,28,No
C101526,Customer 1527,51888434123,1964-06-01,27694,Store Owner,Low,2025-06-17,BR,PA,Belém,No,No,L3,62,No
C101527,Customer 1528,16381032220,1994-08-11,11709,Consultant,Low,2025-05-04,BR,SP,São Paulo,No,No,L3,39,No
C101528,Customer 1529,47866182737,2012-02-14,16157,Dentist,Low,2024-12-19,BR,DF,Brasília,No,No,L3,67,No
C101529,Customer 1530,53072771760,1988-03-07,37283,Store Owner,Low,2022-05-17,BR,SP,Campinas,No,No,L1,52,No
C101530,Customer 1531,14931815516,1961-03-31,40830,Student,Low,2020-11-29,BR,SP,Campinas,No,Yes,L2,68,No
C101531,Customer 1532,22872861888,1973-06-06,11823,Software Engineer,Low,2021-01-17,BR,PA,Belém,No,No,L3,63,No
C101532,Customer 1533,46686577700,1979-12-12,11348,Teacher,Low,2022-10-25,BR,DF,Brasília,No,No,L3,51,No
C101533,Customer 1534,28417044640,1971-10-09,50709,Consultant,Low,2025-01-08,BR,RJ,Rio de Janeiro,No,No,L2,56,No
C101534,Customer 1535,80461604934,1965-07-03,8326,Entrepreneur,Low,2022-06-05,BR,RS,Porto Alegre,No,No,L1,57,No
C101535,Customer 1536,11247891216,2002-01-28,36245,Designer,Low,2021-01-31,BR,BA,Salvador,Yes,No,L2,51,No
C101536,Customer 1537,59923306496,2022-09-09,31496,Consultant,Low,2020-06-27,BR,GO,Goiânia,No,No,L2,40,No
C101537,Customer 1538,50402534721,1976-06-17,11951,Entrepreneur,Low,2023-05-16,BR,SP,Campinas,No,No,L3,64,No
C101538,Customer 1539,68375671187,1981-11-24,24794,Student,Low,2023-01-22,BR,PA,Belém,No,No,L3,40,No
C101539,Customer 1540,71645448749,2001-08-02,30250,Teacher,High,2024-05-29,BR,RS,Porto Alegre,No,No,L2,75,No
C101540,Customer 1541,37596318882,2003-06-03,14297,Student,Low,2021-03-11,BR,SP,Campinas,No,No,L1,58,No
C101541,Customer 1542,32848939151,1964-08-15,13716,Freelancer,High,2025-04-08,BR,BA,Salvador,No,No,L1,55,No
C101542,Customer 1543,53272148064,1959-05-10,3687,Freelancer,Low,2023-02-08,BR,RN,Natal,Yes,No,L1,59,No
C101543,Customer 1544,66054680067,1988-10-19,18936,Chef,Low,2020-12-22,BR,RN,Natal,No,No,L1,83,No
C101544,Customer 1545,7544264790,1961-10-01,13551,Consultant,Medium,2023-06-05,BR,DF,Brasília,No,No,L2,41,No
C101545,Customer 1546,23437861581,1982-11-13,30789,Chef,Low,2020-10-18,BR,PA,Belém,No,No,L1,66,No
C101546,Customer 1547,57331053754,2003-04-17,14505,Teacher,Low,2025-09-06,BR,PE,Recife,No,No,L2,69,No
C101547,Customer 1548,98087193045,2004-08-30,27001,Student,Medium,2021-01-17,BR,DF,Brasília,No,No,L2,48,No
C101548,Customer 1549,43679834534,1971-07-24,15935,Accountant,Low,2020-01-14,BR,DF,Brasília,No,No,L1,42,No
C101549,Customer 1550,30810184876,1966-10-01,30994,Freelancer,Low,2021-11-15,BR,RN,Natal,No,No,L2,55,No
C101550,Customer 1551,75718240217,1994-11-09,37153,Dentist,Low,2023-02-14,BR,RN,Natal,No,No,L2,91,No
C101551,Customer 1552,63585599207,1963-10-25,20702,Freelancer,Medium,2024-01-23,BR,SC,Florianópolis,No,No,L3,80,No
C101552,Customer 1553,60847498917,2022-11-18,9955,Consultant,Low,2022-11-21,BR,RS,Porto Alegre,No,No,L3,65,No
C101553,Customer 1554,3635239374,1961-05-05,17397,Mechanic,Medium,2025-02-19,BR,CE,Fortaleza,No,No,L3,85,No
C101554,Customer 1555,26098866294,1977-10-27,9408,Teacher,Low,2023-09-14,BR,RN,Natal,No,No,L1,63,No
C101555,Customer 1556,11675855156,2016-10-08,5217,Dentist,Low,2025-02-15,BR,SC,Florianópolis,No,No,L3,68,No
C101556,Customer 1557,13505379074,1963-07-14,14325,Software Engineer,Medium,2021-05-05,BR,AM,Manaus,No,No,L3,60,No
C101557,Customer 1558,1466506286,1993-05-24,10351,Consultant,High,2025-05-25,BR,RJ,Rio de Janeiro,No,No,L1,65,No
C101558,Customer 1559,72630688589,2002-10-25,17312,Dentist,Low,2024-03-03,BR,RN,Natal,No,No,L3,37,No
C101559,Customer 1560,34428833439,1963-10-04,38333,Software Engineer,Medium,2021-02-14,BR,SC,Florianópolis,No,No,L3,83,No
C101560,Customer 1561,43043828456,2004-03-06,39093,Designer,Low,2025-03-07,BR,CE,Fortaleza,No,No,L2,73,No
C101561,Customer 1562,76051354512,1971-10-15,21366,Trader,Low,2022-09-13,BR,RS,Porto Alegre,Yes,No,L3,61,No
C101562,Customer 1563,98697524751,2019-02-15,9015,Driver,Low,2020-12-12,BR,AM,Manaus,Yes,No,L2,80,No
C101563,Customer 1564,84553689823,2007-11-23,14329,Dentist,Low,2025-02-04,BR,GO,Goiânia,No,No,L3,90,No
C101564,Customer 1565,63902662184,1960-08-29,10214,Software Engineer,Medium,2020-03-06,BR,PR,Curitiba,No,No,L1,77,No
C101565,Customer 1566,16933446082,2005-02-18,22785,Student,High,2025-05-28,BR,AM,Manaus,No,No,L3,24,No
C101566,Customer 1567,84700617767,1984-06-14,15807,Accountant,Medium,2025-01-22,BR,MG,Belo Horizonte,No,No,L1,98,No
C101567,Customer 1568,3127883212,1975-05-27,16348,Nurse,Low,2020-10-22,BR,MG,Belo Horizonte,No,No,L3,64,No
C101568,Customer 1569,55892177356,1974-08-04,6257,Software Engineer,Medium,2021-12-13,BR,PE,Recife,No,No,L2,90,No
C101569,Customer 1570,86842637974,1980-05-26,10944,Dentist,Low,2021-11-24,BR,RN,Natal,No,No,L2,54,No
C101570,Customer 1571,82184704586,2002-09-05,14187,Student,Low,2025-04-08,BR,PA,Belém,Yes,No,L2,49,No
C101571,Customer 1572,90866223038,1965-11-29,9115,Consultant,Medium,2023-10-15,BR,SC,Florianópolis,No,No,L3,56,No
C101572,Customer 1573,51645206278,2009-12-01,17145,Software Engineer,Low,2023-02-28,BR,CE,Fortaleza,No,No,L3,69,No
C101573,Customer 1574,72779422599,2016-09-17,21865,Entrepreneur,Medium,2020-04-02,BR,PA,Belém,No,No,L1,93,No
C101574,Customer 1575,238836820,1980-04-25,5068,Trader,Medium,2020-03-17,BR,AM,Manaus,No,No,L2,71,No
C101575,Customer 1576,49378303347,1979-10-18,54167,Software Engineer,Low,2022-07-10,BR,CE,Fortaleza,No,No,L2,39,No
C101576,Customer 1577,34212673592,2014-04-21,11442,Lawyer,Low,2024-02-19,BR,PE,Recife,No,No,L1,19,No
C101577,Customer 1578,96551120930,2005-08-08,17289,Freelancer,Low,2022-06-04,BR,GO,Goiânia,No,No,L1,75,No
C101578,Customer 1579,76294172509,1969-03-20,27235,Driver,Low,2024-07-26,BR,BA,Salvador,No,No,L3,66,No
C101579,Customer 1580,69433956448,2013-09-12,10523,Driver,Low,2025-07-03,BR,MG,Belo Horizonte,No,No,L3,65,No
C101580,Customer 1581,10598341853,2021-04-29,13555,Nurse,Low,2025-09-23,BR,PE,Recife,No,No,L1,42,No
C101581,Customer 1582,45889170957,2020-10-30,74400,Consultant,Low,2025-06-30,BR,PE,Recife,No,No,L2,59,No
C101582,Customer 1583,37060215256,1981-02-17,10907,Nurse,Low,2022-11-05,BR,CE,Fortaleza,No,No,L3,73,Yes
C101583,Customer 1584,76378804664,1979-11-25,17618,Accountant,Low,2025-01-27,BR,PE,Recife,No,No,L3,54,No
C101584,Customer 1585,32205546419,1981-08-26,33349,Trader,Low,2022-08-11,BR,CE,Fortaleza,No,No,L2,48,No
C101585,Customer 1586,38601051272,1962-10-16,28756,Designer,Low,2021-02-22,BR,SC,Florianópolis,No,No,L1,46,No
C101586,Customer 1587,56624593793,2014-06-27,20064,Dentist,High,2022-11-29,BR,SP,São Paulo,No,No,L3,58,No
C101587,Customer 1588,94729576181,2015-07-27,20776,Chef,Low,2022-11-26,BR,AM,Manaus,No,No,L1,72,No
C101588,Customer 1589,67660140865,2007-03-11,5161,Entrepreneur,Low,2021-10-07,BR,MG,Belo Horizonte,No,No,L3,61,No
C101589,Customer 1590,3069415175,2023-02-25,12545,Driver,Medium,2020-09-30,BR,SP,Campinas,No,No,L2,100,No
C101590,Customer 1591,74575176532,2002-06-27,4118,Nurse,Low,2021-09-13,BR,SP,São Paulo,No,No,L3,32,No
C101591,Customer 1592,26847010613,1959-04-02,31780,Accountant,Low,2022-11-17,BR,AM,Manaus,No,No,L3,45,No
C101592,Customer 1593,51079185281,1965-12-29,21020,Mechanic,Low,2023-05-03,BR,PE,Recife,No,No,L3,72,No
C101593,Customer 1594,1686203344,1986-05-24,7354,Mechanic,Low,2024-08-03,BR,MG,Belo Horizonte,No,No,L2,70,No
C101594,Customer 1595,64026454034,2010-04-07,7763,Dentist,Medium,2023-02-20,BR,AM,Manaus,No,No,L2,74,No
C101595,Customer 1596,69737921010,2001-03-03,12274,Entrepreneur,High,2022-10-02,BR,PE,Recife,Yes,No,L3,77,No
C101596,Customer 1597,61384474963,1959-05-29,17909,Store Owner,Medium,2021-12-09,BR,GO,Goiânia,No,Yes,L3,62,No
C101597,Customer 1598,34300117089,1958-11-03,34110,Mechanic,Medium,2021-03-12,BR,AM,Manaus,No,No,L1,60,No
C101598,Customer 1599,63262872839,2012-03-28,11611,Designer,High,2025-06-24,BR,SP,Campinas,No,No,L3,52,No
C101599,Customer 1600,60942742484,1979-07-27,25853,Lawyer,Low,2022-02-12,BR,PA,Belém,No,No,L3,82,No
C101600,Customer 1601,40172527562,1968-12-29,10754,Trader,Low,2024-07-14,BR,CE,Fortaleza,No,No,L1,56,No
C101601,Customer 1602,16252155895,2012-05-17,32921,Entrepreneur,Medium,2024-03-14,BR,AM,Manaus,No,No,L2,81,No
C101602,Customer 1603,70553473673,1966-05-21,8140,Freelancer,Low,2020-04-18,BR,RS,Porto Alegre,No,No,L3,63,No
C101603,Customer 1604,13049309251,1962-07-11,14963,Accountant,Low,2020-09-11,BR,AM,Manaus,No,No,L3,64,No
C101604,Customer 1605,96582581050,1965-01-26,45231,Software Engineer,High,2022-08-03,BR,SC,Florianópolis,No,No,L2,67,No
C101605,Customer 1606,60345719157,2008-06-01,39725,Accountant,Low,2020-08-08,BR,GO,Goiânia,No,No,L3,76,No
C101606,Customer 1607,44462186185,2013-09-07,24973,Accountant,Medium,2023-08-07,BR,RS,Porto Alegre,No,No,L3,77,No
C101607,Customer 1608,27505027049,2006-06-18,27839,Software Engineer,Low,2020-08-11,BR,SC,Florianópolis,No,No,L2,40,No
C101608,Customer 1609,89759352223,2008-07-02,30164,Consultant,Low,2021-11-17,BR,CE,Fortaleza,No,No,L2,67,No
C101609,Customer 1610,39623652736,1994-12-12,3415,Freelancer,Low,2024-12-17,BR,RN,Natal,No,No,L3,44,No
C101610,Customer 1611,91687933008,1998-09-13,28798,Chef,High,2020-10-19,BR,BA,Salvador,No,No,L1,82,No
C101611,Customer 1612,55972465411,1959-01-04,5606,Chef,Low,2023-05-28,BR,BA,Salvador,No,No,L1,73,No
C101612,Customer 1613,11028948173,1999-11-11,3985,Software Engineer,Low,2024-11-09,BR,PR,Curitiba,No,No,L3,69,No
C101613,Customer 1614,23405220262,1997-04-16,25235,Entrepreneur,Low,2020-01-02,BR,PA,Belém,No,No,L3,82,No
C101614,Customer 1615,22791420853,1976-10-17,16498,Teacher,Low,2023-04-05,BR,DF,Brasília,No,No,L2,38,No
C101615,Customer 1616,55974060558,1987-12-17,52056,Software Engineer,High,2023-10-31,BR,DF,Brasília,No,No,L3,73,No
C101616,Customer 1617,62429545536,1979-12-25,20526,Nurse,Medium,2020-03-06,BR,RS,Porto Alegre,No,Yes,L1,57,No
C101617,Customer 1618,90480126018,1967-07-31,46393,Store Owner,Low,2020-12-03,BR,SP,São Paulo,No,No,L1,21,No
C101618,Customer 1619,16375471336,2011-10-03,37556,Teacher,High,2022-06-03,BR,SP,Campinas,No,No,L1,57,No
C101619,Customer 1620,56949785101,1977-01-27,19486,Software Engineer,Low,2024-05-22,BR,CE,Fortaleza,No,No,L3,67,No
C101620,Customer 1621,38006747138,2001-11-02,16180,Freelancer,Medium,2021-01-05,BR,AM,Manaus,No,No,L2,35,No
C101621,Customer 1622,48602302139,1970-09-05,5713,Freelancer,Low,2020-07-11,BR,DF,Brasília,No,No,L1,60,No
C101622,Customer 1623,45997935782,1972-07-27,6063,Driver,Medium,2022-06-06,BR,RN,Natal,No,No,L3,76,No
C101623,Customer 1624,5339100056,1965-08-27,18545,Lawyer,Low,2023-11-11,BR,PE,Recife,No,No,L3,84,No
C101624,Customer 1625,69973784469,2022-11-15,13513,Teacher,Medium,2024-03-29,BR,SP,São Paulo,No,No,L3,59,No
C101625,Customer 1626,30809003896,2019-10-08,8793,Mechanic,Low,2021-05-15,BR,RS,Porto Alegre,No,No,L2,69,No
C101626,Customer 1627,82905648659,1995-05-29,26734,Entrepreneur,High,2020-09-04,BR,MG,Belo Horizonte,No,No,L1,63,No
C101627,Customer 1628,62229192864,2006-05-06,30512,Student,Medium,2024-04-17,BR,PA,Belém,No,No,L3,95,No
C101628,Customer 1629,63453489084,1971-09-09,26608,Dentist,Medium,2021-02-10,BR,GO,Goiânia,No,No,L1,47,No
C101629,Customer 1630,99127880394,2011-02-09,8138,Entrepreneur,Low,2023-11-19,BR,PE,Recife,No,No,L2,84,No
C101630,Customer 1631,78564572758,1984-09-11,5180,Driver,Low,2020-05-23,BR,MG,Belo Horizonte,No,No,L2,87,No
C101631,Customer 1632,23702427562,1991-05-13,10015,Dentist,Low,2021-03-21,BR,GO,Goiânia,No,No,L3,39,No
C101632,Customer 1633,59370210594,1981-08-21,23860,Store Owner,High,2020-03-30,BR,BA,Salvador,Yes,Yes,L2,74,No
C101633,Customer 1634,70567821815,1990-01-07,24779,Accountant,Low,2020-09-26,BR,RJ,Rio de Janeiro,No,No,L1,28,No
C101634,Customer 1635,9526098436,1973-03-20,60480,Store Owner,Medium,2025-05-21,BR,GO,Goiânia,No,No,L2,88,No
C101635,Customer 1636,70042701019,1977-11-02,26627,Nurse,Low,2024-04-11,BR,DF,Brasília,No,No,L2,72,No
C101636,Customer 1637,15759506945,1993-05-07,48893,Dentist,Low,2021-06-30,BR,RJ,Rio de Janeiro,No,No,L1,65,No
C101637,Customer 1638,78537255581,1992-10-19,13015,Freelancer,Low,2020-11-13,BR,CE,Fortaleza,Yes,No,L3,44,No
C101638,Customer 1639,54980407788,1993-01-20,40450,Chef,High,2021-10-12,BR,SC,Florianópolis,No,No,L2,1,No
C101639,Customer 1640,75201871798,1982-07-02,10906,Accountant,Medium,2024-08-09,BR,DF,Brasília,No,No,L2,77,No
C101640,Customer 1641,56163703342,1978-03-26,14076,Student,Low,2023-09-02,BR,MG,Belo Horizonte,No,No,L2,73,No
C101641,Customer 1642,70189046284,1961-09-25,26014,Nurse,Low,2021-06-04,BR,SC,Florianópolis,No,No,L2,76,No
C101642,Customer 1643,81870090026,1989-06-22,43644,Mechanic,Low,2024-05-21,BR,GO,Goiânia,No,No,L3,46,No
C101643,Customer 1644,73902316651,1976-04-23,15926,Trader,Low,2025-05-16,BR,PE,Recife,No,No,L2,61,No
C101644,Customer 1645,89841593018,1971-02-13,31603,Entrepreneur,Low,2022-07-28,BR,BA,Salvador,No,No,L3,25,No
C101645,Customer 1646,2151289696,1965-03-06,31942,Freelancer,Low,2023-08-05,BR,SP,Campinas,No,No,L1,76,No
C101646,Customer 1647,85734980629,2008-06-01,7406,Trader,Low,2022-02-28,BR,SC,Florianópolis,No,No,L3,37,No
C101647,Customer 1648,39039427204,1977-12-23,12733,Entrepreneur,Low,2022-02-18,BR,PR,Curitiba,No,No,L3,63,No
C101648,Customer 1649,7923365594,1971-09-24,21391,Student,Low,2021-04-13,BR,RJ,Rio de Janeiro,No,No,L2,65,No
C101649,Customer 1650,65077852399,1998-07-16,19407,Software Engineer,Low,2021-12-08,BR,RS,Porto Alegre,No,No,L1,27,No
C101650,Customer 1651,93262134050,2008-05-17,8908,Nurse,Low,2025-02-14,BR,PR,Curitiba,No,No,L1,34,No
C101651,Customer 1652,31311998014,2020-10-20,12443,Student,Low,2023-04-04,BR,SC,Florianópolis,No,No,L1,66,No
C101652,Customer 1653,46232120044,1972-09-25,15401,Mechanic,Low,2021-04-01,BR,PE,Recife,No,No,L2,82,No
C101653,Customer 1654,55057427020,2018-09-28,16739,Nurse,Low,2020-07-11,BR,MG,Belo Horizonte,No,No,L2,29,No
C101654,Customer 1655,99964626595,2008-08-21,23659,Driver,Low,2020-04-05,BR,RN,Natal,No,No,L2,100,No
C101655,Customer 1656,5933296833,1982-02-09,12457,Store Owner,Low,2025-07-08,BR,BA,Salvador,No,No,L1,58,No
C101656,Customer 1657,89183125830,1988-12-22,8742,Accountant,Low,2021-03-07,BR,RJ,Rio de Janeiro,No,No,L2,31,No
C101657,Customer 1658,22037343192,2012-10-15,22735,Freelancer,Medium,2020-12-14,BR,PA,Belém,No,No,L2,96,No
C101658,Customer 1659,85700417837,1964-08-02,24272,Driver,Low,2023-06-09,BR,BA,Salvador,No,No,L3,61,No
C101659,Customer 1660,23871188267,2014-11-10,52510,Entrepreneur,Medium,2020-01-05,BR,PA,Belém,No,No,L3,71,No
C101660,Customer 1661,10235369626,1970-05-28,23381,Driver,High,2024-06-13,BR,PE,Recife,No,No,L1,52,No
C101661,Customer 1662,87779447043,1975-03-08,6632,Driver,Low,2023-05-12,BR,PR,Curitiba,No,No,L3,32,No
C101662,Customer 1663,43632055081,1969-03-20,23069,Mechanic,Medium,2021-03-11,BR,AM,Manaus,No,No,L2,87,No
C101663,Customer 1664,15467735099,1973-10-12,14448,Nurse,Low,2024-10-03,BR,PE,Recife,No,No,L3,76,No
C101664,Customer 1665,94281999290,2020-09-01,20532,Nurse,High,2021-10-16,BR,RN,Natal,No,No,L3,47,No
C101665,Customer 1666,36369637998,2017-06-29,9436,Mechanic,High,2021-02-09,BR,PR,Curitiba,No,No,L3,46,No
C101666,Customer 1667,77475269974,1995-04-21,12245,Chef,Low,2020-11-11,BR,MG,Belo Horizonte,No,No,L1,63,No
C101667,Customer 1668,44276685308,2008-04-27,12955,Mechanic,Medium,2021-07-31,BR,PE,Recife,No,No,L1,25,No
C101668,Customer 1669,27993726502,1979-10-06,14616,Chef,Low,2023-02-12,BR,DF,Brasília,No,No,L1,68,No
C101669,Customer 1670,78127335569,1958-09-04,19270,Driver,Low,2022-01-08,BR,PE,Recife,No,No,L1,56,No
C101670,Customer 1671,50654108595,2010-05-24,32712,Entrepreneur,Medium,2021-08-19,BR,MG,Belo Horizonte,No,No,L2,79,No
C101671,Customer 1672,41369340318,1988-03-08,9836,Consultant,High,2020-11-28,BR,SP,São Paulo,No,No,L1,64,No
C101672,Customer 1673,16493858258,1996-11-03,13249,Chef,Low,2025-03-08,BR,RJ,Rio de Janeiro,No,No,L2,68,No
C101673,Customer 1674,7074956087,2002-01-30,10678,Software Engineer,Low,2020-06-08,BR,MG,Belo Horizonte,No,No,L3,57,No
C101674,Customer 1675,32226194708,2022-12-03,16088,Student,Medium,2023-10-04,BR,SP,Campinas,No,No,L3,16,No
C101675,Customer 1676,77859352521,2006-06-26,12779,Mechanic,Medium,2021-10-09,BR,RJ,Rio de Janeiro,No,No,L3,72,No
C101676,Customer 1677,46975388659,2018-05-28,11410,Chef,Low,2020-09-11,BR,SP,São Paulo,No,No,L2,93,No
C101677,Customer 1678,28099433750,1964-05-16,8916,Freelancer,High,2025-08-21,BR,SP,São Paulo,No,No,L3,36,No
C101678,Customer 1679,78211267008,1976-11-27,13398,Entrepreneur,Low,2020-05-10,BR,RN,Natal,No,No,L3,50,No
C101679,Customer 1680,95132710661,2005-09-16,8304,Store Owner,Medium,2020-07-23,BR,BA,Salvador,No,No,L3,84,No
C101680,Customer 1681,45697745917,2017-08-04,27311,Teacher,Low,2021-06-04,BR,RS,Porto Alegre,No,Yes,L1,57,No
C101681,Customer 1682,45346649817,1982-10-05,39546,Designer,Low,2021-12-20,BR,PA,Belém,No,No,L1,35,No
C101682,Customer 1683,16889578971,2017-06-03,25441,Teacher,Low,2024-12-24,BR,PR,Curitiba,No,No,L2,50,No
C101683,Customer 1684,52970427257,1979-12-10,25757,Mechanic,High,2024-10-29,BR,DF,Brasília,No,No,L1,38,No
C101684,Customer 1685,30275784864,1973-05-03,41541,Store Owner,Low,2023-09-12,BR,RN,Natal,No,No,L1,62,No
C101685,Customer 1686,36210984915,1970-08-12,11763,Student,Medium,2024-11-03,BR,RN,Natal,No,No,L1,74,No
C101686,Customer 1687,93215548222,2015-03-26,19371,Freelancer,Low,2022-11-18,BR,SP,Campinas,No,No,L2,6,No
C101687,Customer 1688,7639416160,2008-03-18,12467,Software Engineer,Low,2023-01-11,BR,SC,Florianópolis,No,No,L3,26,No
C101688,Customer 1689,16468396845,1959-04-02,14303,Chef,High,2024-05-24,BR,PA,Belém,No,No,L3,21,No
C101689,Customer 1690,9057089048,1964-08-23,26647,Lawyer,Medium,2022-11-17,BR,PR,Curitiba,No,No,L1,70,No
C101690,Customer 1691,6296587103,1993-12-29,17397,Nurse,Low,2022-03-31,BR,AM,Manaus,No,No,L3,71,No
C101691,Customer 1692,2069744026,1982-08-25,19707,Accountant,Low,2022-08-12,BR,RN,Natal,No,No,L1,53,No
C101692,Customer 1693,13803192345,2022-03-12,8766,Teacher,Low,2020-04-05,BR,CE,Fortaleza,No,No,L1,88,No
C101693,Customer 1694,7706457144,1998-11-09,23442,Accountant,Medium,2022-03-17,BR,BA,Salvador,No,No,L1,40,No
C101694,Customer 1695,76785201763,1977-04-08,8576,Mechanic,Low,2022-02-27,BR,SP,São Paulo,No,No,L2,48,No
C101695,Customer 1696,99751123927,2022-11-14,17605,Dentist,High,2025-07-26,BR,SP,São Paulo,No,No,L1,51,No
C101696,Customer 1697,47295926377,2009-12-07,12370,Dentist,High,2024-08-29,BR,RJ,Rio de Janeiro,No,No,L2,64,No
C101697,Customer 1698,73878993977,2002-05-01,8191,Software Engineer,Medium,2020-07-08,BR,RJ,Rio de Janeiro,No,No,L2,76,No
C101698,Customer 1699,38694033772,2001-04-24,12648,Student,Low,2021-07-29,BR,CE,Fortaleza,No,No,L3,64,No
C101699,Customer 1700,17841078225,1958-10-15,27120,Consultant,Low,2020-06-23,BR,PR,Curitiba,No,No,L2,39,No
C101700,Customer 1701,84790173604,1980-12-20,16960,Freelancer,Medium,2023-02-25,BR,SC,Florianópolis,No,No,L2,54,No
C101701,Customer 1702,86670045696,1974-07-30,21172,Nurse,Medium,2022-01-23,BR,BA,Salvador,No,No,L3,25,No
C101702,Customer 1703,12809773564,2003-12-04,8145,Designer,High,2021-10-23,BR,PA,Belém,No,No,L1,27,No
C101703,Customer 1704,47909165499,2020-02-07,6934,Designer,Low,2025-01-10,BR,RJ,Rio de Janeiro,Yes,No,L1,64,No
C101704,Customer 1705,42888660935,2010-12-14,19389,Chef,Low,2022-10-24,BR,RS,Porto Alegre,Yes,No,L2,54,No
C101705,Customer 1706,19606755990,2020-05-09,38857,Trader,Medium,2020-07-23,BR,AM,Manaus,No,No,L3,69,No
C101706,Customer 1707,15235186057,1966-08-05,11055,Dentist,High,2022-06-11,BR,MG,Belo Horizonte,No,No,L2,31,No
C101707,Customer 1708,18703990437,2019-11-17,26769,Designer,Low,2021-04-13,BR,PA,Belém,No,No,L1,77,No
C101708,Customer 1709,49404277440,2016-12-27,11798,Teacher,High,2023-01-10,BR,CE,Fortaleza,No,No,L2,50,No
